Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Total population - Persons,Total population - Males,Total population - Females,Population attending educational institutions - Persons,Population attending educational institutions - Males,Population attending educational institutions - Females,Illiterate - Persons,Illiterate - Males,Illiterate - Females,Literate - Persons,Literate - Males,Literate - Females,Educational level - Literate without educational level - Persons,Educational level - Literate without educational level - Males,Educational level - Literate without educational level - Females,Educational level - Below primary - Persons,Educational level - Below primary - Males,Educational level - Below primary - Females,Educational level - Primary - Persons,Educational level - Primary - Males,Educational level - Primary - Females,Educational level - Middle - Persons,Educational level - Middle - Males,Educational level - Middle - Females,Educational level - Matric/Secondary - Persons,Educational level - Matric/Secondary - Males,Educational level - Matric/Secondary - Females,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Persons,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Males,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Females,Educational level - Non-technical diploma or certificate not equal to degree - Persons,Educational level - Non-technical diploma or certificate not equal to degree - Males,Educational level - Non-technical diploma or certificate not equal to degree - Females,Educational level - Technical diploma or certificate not equal to degree - Persons,Educational level - Technical diploma or certificate not equal to degree - Males,Educational level - Technical diploma or certificate not equal to degree - Females,Educational level - Graduate & above - Persons,Educational level - Graduate & above - Males,Educational level - Graduate & above - Females,Educational level - Unclassified - Persons,Educational level - Unclassified - Males,Educational level - Unclassified - Females
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Total,11,178719,93395,85324,138960,77380,61580,6233,3015,3218,132727,74365,58362,435,283,152,51068,29165,21903,81215,44914,36301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Total,12,333604,172296,161308,236907,133429,103478,9139,4322,4817,227768,129107,98661,915,598,317,45394,26400,18994,167010,94261,72749,14429,7835,6594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,7
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Total,13,210357,106871,103486,154716,85848,68868,3734,1603,2131,150982,84245,66737,496,330,166,13997,8055,5942,109578,61738,47840,26901,14117,12784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Total,14,269707,139403,130304,187458,106794,80664,3967,1646,2321,183491,105148,78343,668,443,225,9425,5637,3788,80656,47226,33430,92727,51835,40892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,8
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Total,15,265700,136751,128949,163923,94434,69489,3232,1338,1894,160691,93096,67595,548,375,173,5303,3204,2099,39534,23851,15683,95066,54696,40370,20231,10965,9266,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Total,16,281221,143852,137369,163380,94194,69186,2905,1114,1791,160475,93080,67395,628,425,203,4071,2431,1640,21693,13226,8467,70920,41425,29495,63152,35566,27586,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Total,17,160447,82204,78243,85560,49350,36210,1323,466,857,84237,48884,35353,310,201,109,1797,1102,695,7691,4640,3051,25820,15422,10398,48612,27514,21098,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Total,18,316768,164487,152281,128165,76018,52147,2589,983,1606,125576,75035,50541,508,334,174,3012,1804,1208,9096,5680,3416,29499,18086,11413,45744,27428,18316,37573,21602,15971,22,15,7,113,80,33,0,0,0,9,6,3
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Total,19,122945,65038,57907,46640,27418,19222,811,307,504,45829,27111,18718,200,144,56,1368,804,564,2367,1434,933,7163,4464,2699,13469,8137,5332,21143,12046,9097,19,18,1,87,56,31,0,0,0,13,8,5
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Total,20-24,889969,476469,413500,172401,104715,67686,4835,1909,2926,167566,102806,64760,1108,751,357,3521,2205,1316,6893,4298,2595,20505,13201,7304,38627,24204,14423,68282,41373,26909,95,67,28,669,461,208,27821,16218,11603,45,28,17
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Total,25-29,789383,422668,366715,20803,13914,6889,424,196,228,20379,13718,6661,153,123,30,46,26,20,104,69,35,210,156,54,1513,1055,458,5651,3846,1805,27,21,6,159,123,36,12511,8294,4217,5,5,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Total,30-34,697138,378777,318361,5874,4236,1638,402,182,220,5472,4054,1418,90,59,31,16,8,8,65,46,19,146,123,23,648,487,161,1062,789,273,12,11,1,48,42,6,3383,2487,896,2,2,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Total,35-59,2282065,1235516,1046549,9199,6814,2385,1902,994,908,7297,5820,1477,301,223,78,54,42,12,209,161,48,471,400,71,1419,1190,229,806,646,160,6,6,0,62,55,7,3965,3093,872,4,4,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Total,60+,675324,365827,309497,1914,1285,629,541,307,234,1373,978,395,69,48,21,29,21,8,52,44,8,51,46,5,208,165,43,345,228,117,3,2,1,5,3,2,610,420,190,1,1,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Total,Age not stated,45715,24836,20879,487,307,180,30,11,19,457,296,161,27,18,9,6,4,2,4,3,1,7,5,2,76,49,27,132,83,49,0,0,0,2,1,1,203,133,70,0,0,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All ages,7627062,3977652,3649410,1726467,999164,727303,225131,118030,107101,1501336,881134,620202,6842,4499,2343,563644,319072,244572,445331,259059,186272,268552,160021,108531,135881,83988,51893,62715,41010,21705,58,45,13,272,207,65,17915,13154,4761,126,79,47
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,0-4,790696,404720,385976,17374,9557,7817,17374,9557,7817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,5,192900,98853,94047,27495,15301,12194,27495,15301,12194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,6,231369,117236,114133,71943,39412,32531,71943,39412,32531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,7,171613,87310,84303,95050,52269,42781,21830,11661,10169,73220,40608,32612,602,378,224,72612,40229,32383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,8,257828,131577,126251,159535,88453,71082,24376,12746,11630,135159,75707,59452,727,469,258,134421,75231,59190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,9,183644,93942,89702,127549,70253,57296,13538,6806,6732,114011,63447,50564,498,308,190,105496,58778,46718,8012,4359,3653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,10,290808,149858,140950,192696,108557,84139,15155,7667,7488,177541,100890,76651,753,492,261,137252,78160,59092,39527,22233,17294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,11,138926,72418,66508,103672,58470,45202,5303,2613,2690,98369,55857,42512,304,192,112,41402,23749,17653,56656,31913,24743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,12,263074,135123,127951,176909,101211,75698,7661,3700,3961,169248,97511,71737,645,421,224,38585,22632,15953,121838,69899,51939,8167,4550,3617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,4
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,13,162134,82161,79973,112945,64043,48902,3036,1346,1690,109909,62697,47212,353,234,119,11835,6845,4990,82332,47304,35028,15382,8310,7072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,14,208181,107099,101082,135883,79090,56793,3205,1358,1847,132678,77732,54946,451,294,157,7990,4823,3167,65165,38758,26407,59062,33854,25208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,15,205895,105341,100554,116958,69331,47627,2560,1091,1469,114398,68240,46158,376,249,127,4317,2632,1685,32958,20231,12727,66728,39424,27304,10014,5700,4314,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,16,213763,108975,104788,112278,67323,44955,2213,865,1348,110065,66458,43607,422,293,129,3178,1908,1270,18058,11213,6845,53967,32471,21496,34431,20567,13864,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,17,118200,60152,58048,54971,33176,21795,980,356,624,53991,32820,21171,210,139,71,1304,803,501,6121,3777,2344,20036,12256,7780,26315,15842,10473,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,18,240245,123865,116380,81681,50949,30732,1952,770,1182,79729,50179,29550,303,197,106,2188,1357,831,7354,4707,2647,23462,14755,8707,29496,18537,10959,16878,10595,6283,9,4,5,33,22,11,0,0,0,6,5,1
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,19,88283,46358,41925,26724,16777,9947,585,231,354,26139,16546,9593,101,73,28,873,529,344,1825,1121,704,5468,3489,1979,8604,5438,3166,9234,5871,3363,6,6,0,20,13,7,0,0,0,8,6,2
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,20-24,644484,339507,304977,95032,61808,33224,3581,1419,2162,91451,60389,31062,635,432,203,2102,1340,762,5193,3332,1861,15751,10479,5272,25097,16385,8712,32604,21528,11076,29,21,8,144,105,39,9875,6750,3125,21,17,4
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,25-29,560822,293086,267736,9405,6986,2419,319,148,171,9086,6838,2248,124,100,24,26,14,12,78,49,29,137,98,39,781,578,203,2903,2138,765,6,6,0,44,37,7,4984,3815,1169,3,3,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,30-34,488681,257102,231579,2733,2118,615,286,122,164,2447,1996,451,60,40,20,11,4,7,45,32,13,86,72,14,339,259,80,545,450,95,4,4,0,19,18,1,1338,1117,221,0,0,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,35-59,1625717,863871,761846,4442,3293,1149,1302,625,677,3140,2668,472,207,142,65,28,19,9,138,103,35,268,230,38,677,591,86,342,280,62,3,3,0,11,11,0,1465,1288,177,1,1,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,60+,515262,280676,234586,955,631,324,415,228,187,540,403,137,50,32,18,18,15,3,27,25,2,31,28,3,81,61,20,150,109,41,1,1,0,1,1,0,181,131,50,0,0,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Rural,Age not stated,34537,18422,16115,237,156,81,22,8,14,215,148,67,21,14,7,6,4,2,4,3,1,7,5,2,46,30,16,59,39,20,0,0,0,0,0,0,72,53,19,0,0,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,All ages,2516638,1383274,1133364,736976,398304,338672,83320,42963,40357,653656,355341,298315,3137,2044,1093,178108,97484,80624,155291,83405,71886,115363,61790,53573,97818,52772,45046,72279,39603,32676,126,95,31,873,614,259,30578,17491,13087,83,43,40
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,0-4,172907,92464,80443,14516,7713,6803,14516,7713,6803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,5,44828,23888,20940,16319,8844,7475,16319,8844,7475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,6,53103,28233,24870,29096,15620,13476,29096,15620,13476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,7,45704,24177,21527,36133,19445,16688,5049,2632,2417,31084,16813,14271,186,100,86,30892,16711,14181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,8,63834,33802,30032,52710,28368,24342,4529,2187,2342,48181,26181,22000,272,159,113,47906,26021,21885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,9,47940,25462,22478,41340,22379,18961,2527,1251,1276,38813,21128,17685,158,87,71,33860,18505,15355,4792,2535,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,10,77464,41014,36450,65300,35161,30139,2637,1203,1434,62663,33958,28705,327,195,132,40206,22013,18193,22124,11746,10378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,11,39793,20977,18816,35288,18910,16378,930,402,528,34358,18508,15850,131,91,40,9666,5416,4250,24559,13001,11558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,12,70530,37173,33357,59998,32218,27780,1478,622,856,58520,31596,26924,270,177,93,6809,3768,3041,45172,24362,20810,6262,3285,2977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,13,48223,24710,23513,41771,21805,19966,698,257,441,41073,21548,19525,143,96,47,2162,1210,952,27246,14434,12812,11519,5807,5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,14,61526,32304,29222,51575,27704,23871,762,288,474,50813,27416,23397,217,149,68,1435,814,621,15491,8468,7023,33665,17981,15684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,15,59805,31410,28395,46965,25103,21862,672,247,425,46293,24856,21437,172,126,46,986,572,414,6576,3620,2956,28338,15272,13066,10217,5265,4952,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,16,67458,34877,32581,51102,26871,24231,692,249,443,50410,26622,23788,206,132,74,893,523,370,3635,2013,1622,16953,8954,7999,28721,14999,13722,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,17,42247,22052,20195,30589,16174,14415,343,110,233,30246,16064,14182,100,62,38,493,299,194,1570,863,707,5784,3166,2618,22297,11672,10625,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,18,76523,40622,35901,46484,25069,21415,637,213,424,45847,24856,20991,205,137,68,824,447,377,1742,973,769,6037,3331,2706,16248,8891,7357,20695,11007,9688,13,11,2,80,58,22,0,0,0,3,1,2
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,19,34662,18680,15982,19916,10641,9275,226,76,150,19690,10565,9125,99,71,28,495,275,220,542,313,229,1695,975,720,4865,2699,2166,11909,6175,5734,13,12,1,67,43,24,0,0,0,5,2,3
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,20-24,245485,136962,108523,77369,42907,34462,1254,490,764,76115,42417,33698,473,319,154,1419,865,554,1700,966,734,4754,2722,2032,13530,7819,5711,35678,19845,15833,66,46,20,525,356,169,17946,9468,8478,24,11,13
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,25-29,228561,129582,98979,11398,6928,4470,105,48,57,11293,6880,4413,29,23,6,20,12,8,26,20,6,73,58,15,732,477,255,2748,1708,1040,21,15,6,115,86,29,7527,4479,3048,2,2,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,30-34,208457,121675,86782,3141,2118,1023,116,60,56,3025,2058,967,30,19,11,5,4,1,20,14,6,60,51,9,309,228,81,517,339,178,8,7,1,29,24,5,2045,1370,675,2,2,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,35-59,656348,371645,284703,4757,3521,1236,600,369,231,4157,3152,1005,94,81,13,26,23,3,71,58,13,203,170,33,742,599,143,464,366,98,3,3,0,51,44,7,2500,1805,695,3,3,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,60+,160062,85151,74911,959,654,305,126,79,47,833,575,258,19,16,3,11,6,5,25,19,6,20,18,2,127,104,23,195,119,76,2,1,1,4,2,2,429,289,140,1,1,0
C3311,01,00,0000,State - JAMMU & KASHMIR  01,Urban,Age not stated,11178,6414,4764,250,151,99,8,3,5,242,148,94,6,4,2,0,0,0,0,0,0,0,0,0,30,19,11,73,44,29,0,0,0,2,1,1,131,80,51,0,0,0
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,All ages,6077900,3087940,2989960,1708015,911750,796265,125363,65070,60293,1582652,846680,735972,3643,1874,1769,572171,299096,273075,429648,226202,203446,255008,136693,118315,178270,99962,78308,109963,62139,47824,300,144,156,2317,1660,657,31158,18815,12343,174,95,79
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,0-4,560187,296555,263632,9896,5497,4399,9896,5497,4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,5,123996,65408,58588,26057,14269,11788,26057,14269,11788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,6,108954,56463,52491,65978,34947,31031,65978,34947,31031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,7,117677,61554,56123,108169,57166,51003,10427,5263,5164,97742,51903,45839,182,106,76,97553,51795,45758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,8,137680,71958,65722,130640,68804,61836,4393,2028,2365,126247,66776,59471,164,98,66,126073,66674,59399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,9,130857,67675,63182,126648,65812,60836,1823,755,1068,124825,65057,59768,109,65,44,120190,62674,57516,4517,2314,2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,10,151321,78154,73167,145149,75530,69619,1249,480,769,143900,75050,68850,141,91,50,113362,59037,54325,30390,15917,14473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,11,127690,65993,61697,123785,64335,59450,692,257,435,123093,64078,59015,112,73,39,55631,28580,27051,67344,35423,31921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,12,152423,78352,74071,145059,75328,69731,725,258,467,144334,75070,69264,107,69,38,33495,17172,16323,106128,55439,50689,4594,2383,2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,13,134792,67786,67006,127441,65053,62388,508,152,356,126933,64901,62032,85,56,29,12413,6048,6365,92163,47584,44579,22266,11209,11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,14,138813,70972,67841,126676,66233,60443,532,178,354,126144,66055,60089,107,69,38,6018,3091,2927,63873,33882,29991,56140,29009,27131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,15,131453,66860,64593,113942,59467,54475,407,135,272,113535,59332,54203,94,56,38,2507,1313,1194,33152,17769,15383,62716,32682,30034,15061,7510,7551,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,16,129259,65472,63787,104757,54884,49873,381,117,264,104376,54767,49609,94,60,34,1346,675,671,16857,9109,7748,48523,25785,22738,37553,19136,18417,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,17,114904,59749,55155,85790,46631,39159,239,81,158,85551,46550,39001,66,42,24,827,458,369,7277,4162,3115,27840,15361,12479,49532,26524,23008,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,18,149531,79698,69833,87098,49199,37899,297,90,207,86801,49109,37692,96,54,42,740,418,322,4003,2348,1655,19528,11622,7906,37557,21943,15614,24558,12548,12010,32,11,21,275,159,116,0,0,0,12,6,6
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,19,101477,52539,48938,48305,27858,20447,137,37,100,48168,27821,20347,84,46,38,549,283,266,1390,830,560,6460,4072,2388,16520,10276,6244,22816,12097,10719,37,16,21,305,196,109,0,0,0,7,5,2
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,20-24,583029,295703,287326,115075,69422,45653,480,169,311,114595,69253,45342,401,218,183,1242,760,482,2180,1220,960,6686,4411,2275,21136,13900,7236,59251,35207,24044,153,73,80,1367,1019,348,22126,12418,9708,53,27,26
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,25-29,517507,256532,260975,10555,7221,3334,119,37,82,10436,7184,3252,235,86,149,33,12,21,80,48,32,87,44,43,364,257,107,2515,1754,761,42,24,18,199,153,46,6873,4800,2073,8,6,2
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,30-34,432675,215401,217274,2114,1324,790,129,31,98,1985,1293,692,277,93,184,29,13,16,67,34,33,41,26,15,173,116,57,309,214,95,19,9,10,79,62,17,990,725,265,1,1,0
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,35-59,1471395,736070,735325,3568,1960,1608,632,173,459,2936,1787,1149,1004,410,594,135,72,63,196,101,95,111,75,36,325,261,64,181,120,61,14,8,6,80,60,20,886,677,209,4,3,1
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,60+,547564,270846,276718,1161,713,448,247,107,140,914,606,308,282,180,102,28,21,7,29,20,9,15,13,2,35,28,7,276,168,108,1,1,0,7,6,1,241,169,72,0,0,0
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Total,Age not stated,14716,8200,6516,152,97,55,15,9,6,137,88,49,3,2,1,0,0,0,2,2,0,1,1,0,14,11,3,57,31,26,2,2,0,5,5,0,42,26,16,11,8,3
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Rural,All ages,5482319,2756073,2726246,1530320,815709,714611,110701,57165,53536,1419619,758544,661075,3286,1666,1620,528293,274787,253506,394372,207168,187204,230690,123747,106943,154696,87554,67142,85869,49376,36493,210,93,117,1554,1048,506,20510,13029,7481,139,76,63
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Rural,0-4,517539,273478,244061,6968,3878,3090,6968,3878,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Rural,5,113628,59692,53936,21828,11919,9909,21828,11919,9909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Rural,6,99461,51364,48097,59902,31663,28239,59902,31663,28239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Rural,7,107112,55856,51256,98338,51830,46508,9944,5026,4918,88394,46804,41590,172,100,72,88215,46702,41513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Rural,8,126072,65571,60501,119683,62738,56945,4119,1888,2231,115564,60850,54714,154,92,62,115400,60754,54646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Rural,9,120131,61834,58297,116344,60197,56147,1709,701,1008,114635,59496,55139,100,59,41,110695,57469,53226,3833,1965,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Rural,10,138386,71164,67222,132841,68844,63997,1154,444,710,131687,68400,63287,125,79,46,104969,54330,50639,26587,13987,12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Rural,11,116769,60149,56620,113231,58674,54557,621,227,394,112610,58447,54163,101,63,38,52442,26811,25631,60062,31571,28491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Rural,12,139686,71539,68147,132948,68868,64080,668,229,439,132280,68639,63641,95,62,33,32008,16325,15683,96407,50274,46133,3760,1971,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Rural,13,123195,61585,61610,116380,59147,57233,462,139,323,115918,59008,56910,78,52,26,11871,5733,6138,85169,43740,41429,18796,9481,9315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Rural,14,126959,64676,62283,115660,60436,55224,489,160,329,115171,60276,54895,104,68,36,5737,2918,2819,60289,31858,28431,49036,25429,23607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Rural,15,119727,60542,59185,103441,53925,49516,380,126,254,103061,53799,49262,82,46,36,2374,1230,1144,31560,16826,14734,56742,29459,27283,12300,6237,6063,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
C3311,02,00,0000,State - HIMACHAL PRADESH  02,Rural,16,117292,58976,58316,94434,49500,44934,348,102,246,94086,49398,44688,90,59,31,1258,622,636,16118,8683,7435,45094,23859,21235,31523,16173,15350,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
